Column 1,Column 2
4690,7262
A Young woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woMan and ah older man stand on the beach holding a kite.: 0.9966534972190857
A yOung woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and ah older man stand on thE beach holding a kite.: 0.9966534972190857
A yoUng woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and a older man stand on She beach holding a kite.: 0.9962354302406311
A youNg woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and a older man stand on he beach holding a kite.: 0.9959834218025208
A younG woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and a older man stand on te beach holding a kite.: 0.9948174953460693
A young Woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and wn oLder man stand on the beach holding a kite.: 0.9941966533660889
A young wOman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and an older mAn stand on fthe beach holding a kite.: 0.9938374757766724
A young woMan and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and n older man stand on the beach holding a kiTe.: 0.9933500289916992
A young womAn and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and man older man stand on he beach holding a kite.: 0.9931154847145081
A young womaN and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and ah older man stand on te beach holding a kite.: 0.9912431836128235
A young woman And an older man stand on the beach holding a kite.: 1.0000001192092896,A Uyoung woman and ah older man stand on the beach holding a kite.: 0.9910206198692322
A young woman aNd an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and on older man stand on he beach holding a kite.: 0.9910159111022949
A young woman anD an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and aIn older man stand on te beach holding a kite.: 0.9909725189208984
A young woman and An older man stand on the beach holding a kite.: 1.0000001192092896,A younlg woman and a older man stand on the beach holding a kite.: 0.9892629981040955
A young woman and aN older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and an older man stand on te beach Eholding a kite.: 0.9892071485519409
A young woman and an Older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and na older man stand on wthe beach holding a kite.: 0.9891345500946045
A young woman and an oLder man stand on the beach holding a kite.: 1.0000001192092896,A young woman and na older man stand on he beach holding a kite.: 0.9886032342910767
A young woman and an olDer man stand on the beach holding a kite.: 1.0000001192092896,A young woman and n older man stand in the beach holding a kite.: 0.9883265495300293
A young woman and an oldEr man stand on the beach holding a kite.: 1.0000001192092896,A youNng woman and a older man stand on the beach holding a kite.: 0.9882815480232239
A young woman and an oldeR man stand on the beach holding a kite.: 1.0000001192092896,A young woman and atn older man staNd on the beach holding a kite.: 0.9882426857948303
A young woman and an older Man stand on the beach holding a kite.: 1.0000001192092896,A young woman and wn older man stand on Zthe beach holding a kite.: 0.9881179928779602
A young woman and an older mAn stand on the beach holding a kite.: 1.0000001192092896,A young woman and a olde man stand on the beach holding a kite.: 0.9878511428833008
A young woman and an older maN stand on the beach holding a kite.: 1.0000001192092896,A vyoung woman and an older man stand in the beach holding a kite.: 0.9877382516860962
A young woman and an older man Stand on the beach holding a kite.: 1.0000001192092896,A young woman and a older man stand o the beach holding a kite.: 0.9877032041549683
A young woman and an older man sTand on the beach holding a kite.: 1.0000001192092896,A young woman and ab older man stand on Ethe beach holding a kite.: 0.987604022026062
A young woman and an older man stAnd on the beach holding a kite.: 1.0000001192092896,A young woman amd an older man stand in the beach holding a kite.: 0.9875692129135132
A young woman and an older man staNd on the beach holding a kite.: 1.0000001192092896,A youny woman and na older man stand on the beach holding a kite.: 0.9875602126121521
A young woman and an older man stanD on the beach holding a kite.: 1.0000001192092896,A young woman and Ian older man stand on he beach holding a kite.: 0.9875212907791138
A young woman and an older man stand On the beach holding a kite.: 1.0000001192092896,A young woman and ac older man stand on te beach holding a kite.: 0.9872970581054688
A young woman and an older man stand oN the beach holding a kite.: 1.0000001192092896,A young woman and ay older man stand on Vthe beach holding a kite.: 0.987271785736084
A young woman and an older man stand on The beach holding a kite.: 1.0000001192092896,A young woman and a oldfr man stand on the beach holding a kite.: 0.9872708916664124
A young woman and an older man stand on tHe beach holding a kite.: 1.0000001192092896,A young woman aNd an older man stand on the beach holing a kite.: 0.9872651100158691
A young woman and an older man stand on thE beach holding a kite.: 1.0000001192092896,A young woman and un older man stand on te beach holding a kite.: 0.9870070219039917
A young woman and an older man stand on the Beach holding a kite.: 1.0000001192092896,A young woman and An olde man stand on the beach holding a kite.: 0.9869421720504761
A young woman and an older man stand on the bEach holding a kite.: 1.0000001192092896,A young woman and an olde man stand On the beach holding a kite.: 0.9869421720504761
A young woman and an older man stand on the beAch holding a kite.: 1.0000001192092896,A young woman and a older man stand on hte beach holding a kite.: 0.9867131114006042
A young woman and an older man stand on the beaCh holding a kite.: 1.0000001192092896,A younb woman and aIn older man stand on the beach holding a kite.: 0.9866883158683777
A young woman and an older man stand on the beacH holding a kite.: 1.0000001192092896,A younb woman and na older man stand on the beach holding a kite.: 0.9864892959594727
A young woman and an older man stand on the beach Holding a kite.: 1.0000001192092896,A young woman and a older man stand on the nbeach holding a kite.: 0.9863385558128357
A young woman and an older man stand on the beach hOlding a kite.: 1.0000001192092896,A young woman and ah older man stand on the beach hoding a kite.: 0.986337423324585
A young woman and an older man stand on the beach hoLding a kite.: 1.0000001192092896,A young woman and a older man stand on the beach hoiding a kite.: 0.9863183498382568
A young woman and an older man stand on the beach holDing a kite.: 1.0000001192092896,A young woman and a older man stand on tte beach holding a kite.: 0.986217200756073
A young woman and an older man stand on the beach holdIng a kite.: 1.0000001192092896,A youny woman and an older man stand on he beach holding a kite.: 0.9860490560531616
A young woman and an older man stand on the beach holdiNg a kite.: 1.0000001192092896,A young woman and aP older man stand on he beach holding a kite.: 0.9859650731086731
A young woman and an older man stand on the beach holdinG a kite.: 1.0000001192092896,A young woman and sn older man stand on te beach holding a kite.: 0.9858701825141907
A young woman and an older man stand on the beach holding a Kite.: 1.0000001192092896,A oyoung woman and n older man stand on the beach holding a kite.: 0.9858680963516235
A young woman and an older man stand on the beach holding a kIte.: 1.0000001192092896,A young woman and an older man sstand in the beach holding a kite.: 0.9857084155082703
A young woman and an older man stand on the beach holding a kiTe.: 1.0000001192092896,A young woman and na older man estand on the beach holding a kite.: 0.9856969714164734
A young woman and an older man stand on the beach holding a kitE.: 1.0000001192092896,A young woman and an older man sstand on he beach holding a kite.: 0.9856951832771301
A young woman and an older man stand on the beach holding a kite.: 1.0000001192092896,A young woman and ab older man stand on the beach hoding a kite.: 0.9856445789337158
A young woman and a older man stand on the beach holding a kite.: 0.9998308420181274,A youny woman and an older man stand on te beach holding a kite.: 0.9856322407722473
A young woman and En older man stand on the beach holding a kite.: 0.9977683424949646,A young woman and in older man stand on toe beach holding a kite.: 0.9853023886680603
A young woman and en older man stand on the beach holding a kite.: 0.9977683424949646,A young wOman and an older man stand on the Ybeach holding a kite.: 0.9851119518280029
A young woman and Man older man stand on the beach holding a kite.: 0.9973887205123901,A young woman and ab older man stand on the beach Mholding a kite.: 0.9851081967353821
A young woman and man older man stand on the beach holding a kite.: 0.9973887205123901,A young woman and a older man stand on Bthe beach holding a kite.: 0.9849616289138794
A young womEn and an older man stand on the beach holding a kite.: 0.9971740245819092,A young woman and na older man stand on Hthe beach holding a kite.: 0.9848472476005554
