Column 1,Column 2,Column 3,Column 4
7451,9320,8704,6962
A Quiet coastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coasta town at sunrise pastel hues painting the sky boats bBbbing on the harbor.: 0.9924444556236267,A quiet coastal town a sunrise pastel hues painring the sky boats obbing in gthe harbor.: 0.988075852394104,A quiet coastal town at sunrise pastel hues Cainting he skmy boats gobbing yn teh harbor.: 0.9679721593856812
A qUiet coastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues tpainting the sky boats bbbing in vthe harbor.: 0.9920972585678101,A quiet coastal town at sunrise pastel hues oainting tEhe sky boats bobing Din the harbor.: 0.9814870357513428,A quiet coastal town at sunrise pastel hues paintnig fhe sky bBoats bobbign ib thte harbor.: 0.9668744802474976
A quIet coastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues paintinG the sky boats bobibng i the harbor.: 0.9917083382606506,A quiet coastal town at sunrise pastel hues pxinting te sky boats obbing on the harbor.: 0.9810624718666077,A quiet coastal towK at sunrise pastel hues paintong the sly boats obbing iyn thd harbor.: 0.9635563492774963
A quiEt coastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues paintnig hte sky boats blbbing in the harbor.: 0.9908829927444458,A quiet coastal town at sunrise pastel hues paimting hte sky iboats bobbing iY the harbor.: 0.9805484414100647,A quiest coastal town af sunrise pastel hues painting pthe sky boats bobbimg iH thr harbor.: 0.963196873664856
A quieT coastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quite coastal town at sunrise pastel hues painting the sky boats Rbobbing i the harbor.: 0.9906838536262512,A quiet coastal town at sunrise pastel hues pxinting the sky boats bobbinb ni he harbor.: 0.9801349639892578,A quiet coastal town aU sunrise pastel hues paintlng he qky boats Kobbing n the harbor.: 0.9629277586936951
A quiet Coastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues painring the sky boats bobing iD the harbor.: 0.9899284243583679,A quiet coastwl town a sunrIse pastel hues painting the sky boats bobbing in hte harbor.: 0.9794973134994507,A quiewt Uoastal town at sunrise pastel hues painitng the sky boats obbbing In tht harbor.: 0.9618668556213379
A quiet cOastal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues paining the skY boats bobbing in he harbor.: 0.9893637299537659,A quiebt coastal town at sunrise pastel hues paPnting the sky boatFs bobbing an the harbor.: 0.9777573347091675,A quiet cOastal town at sunrise pastel hues paintiig Lthe sk boats bobbing ni th harbor.: 0.9611305594444275
A quiet coAstal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal toWn at sunrise pastel hues painting the sky boats bobbing ni hte harbor.: 0.9891075491905212,A quiet coastal town at sunrise pastel Qhues painting the sky boats bobbin n Zthe harbor.: 0.9775084853172302,A quiet coastal town ta sunrise pastel hues paniting Ethe aky boats bobbig iX the harbor.: 0.9597088694572449
A quiet coaStal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastanl town at sunrise pastel hues painting dthe sky boats bobbIng in the harbor.: 0.9889764785766602,A quiet coastal town at sunrise pastel hues paniting fhe sky boats bbobing io the harbor.: 0.977371871471405,A quiet coastal town at sunrise pastel hues paintin ythe sky boats bEobbing n hte harJor.: 0.9596773982048035
A quiet coasTal town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues painDing thf sky boats bobbying in the harbor.: 0.9887900948524475,A quiet costal town at sunrise pastel hues paintnig mthe sky boats bobbing i the harbor.: 0.9771105051040649,A quiet coastal town ta sunrise pastel hues painring tMhe sky boats bobing ni ths harbor.: 0.9590265154838562
A quiet coastAl town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues painting the sky boats tobbing i he harbor.: 0.9883980751037598,A quiet coastal town ta sunrise pastel hues paintinRg te sky boats obbbing in the harbor.: 0.9767822623252869,A quiet coastal town Nat unrise pastel hues ainting the syk boats bobbidng Cin the harbor.: 0.9588465094566345
A quiet coastaL town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quift coastal town at sunrise pastel hues painting the sky boats obbbing iOn the harbor.: 0.9882628321647644,A quiet coastal town at sunrise pastel hues painping tne sky boats bobbing i teh harbor.: 0.9766961336135864,A cquiet coastal town at sunrise pastel hues paintGng thN syk boats bobbing Hin the hvrbor.: 0.9588258862495422
A quiet coastal Town at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues paintzing teh sky boats bobbing i the harbor.: 0.9879306554794312,A quiet coastal town t sunrise pastel hues paiuting the sky boats bobging in th harbor.: 0.9762901067733765,A quiet costal town aBt sunrise pastel hues painting teh sky boats bobbnig i tue harbor.: 0.9587041735649109
A quiet coastal tOwn at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues painting the sky boats boobbing is Mthe harbor.: 0.9876835942268372,A quiet coastal town at sunrise pastel hues paintign hte sky boats gobbing in th harbor.: 0.97627854347229,A quiePt coastal town aI sunrize pastel hues pinting the sky boats bobbng in he harbor.: 0.9585291743278503
A quiet coastal toWn at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues paintng the sky boats bobging ib the harbor.: 0.9876516461372375,A quiet coastral town at sunrise pastel hues painting the sky boats bobbint kn the harboF.: 0.9761627912521362,A quite costal town a sunrise pastel hues paintng the sky boatJ bobbing iyn the harbor.: 0.9584445357322693
A quiet coastal towN at sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A quiet coastal town at sunrise pastel hues paintin the sky boats bobbing on te harbor.: 0.9876227974891663,A quiet coastal town at sunrise pastel hues paintint tthe qsky boats bobbing Dn the harbor.: 0.9760076999664307,A quiet coastal town a sunrise pastel hues gpainting thle sk mboats bobbing jn the harbor.: 0.9583093523979187
A quiet coastal town At sunrise pastel hues painting the sky boats bobbing in the harbor.: 1.0,A Quiet coastal town at sunrise pastel hues painring the sky boats bobbing ni the harbor.: 0.987607479095459,A quift Pcoastal town at sunrise pastel hues pianting Othe sky boats bobbing in the harbor.: 0.9759712219238281,A quiet coastal town a sunrise pastel Jues paUinting fhe sjy boats obbing in the harbor.: 0.9577844738960266
